Sentence #,Word,Tag
,و,O
,12,O
,هفته,O
,است,O
,که,O
,نتوانسته,O
,برای,O
,صبا,B_ORG
,گلزنی,O
,کند,O
,تا,O
,همچنان,O
,با,O
,چهار,O
,گل,O
,دومین,O
,گلزن,O
,برتر,O
,صبا,B_ORG
,در,O
,این,O
,فصل,O
,نام,O
,بگیرد,O
,.,O
Sentence: 42,عبدالکریم,B_PER
,اسلامی,I_PER
,نیز,O
,در,O
,مسابقات,O
,صبای,B_ORG
,قم,I_ORG
,با,O
,تراکتورسازی,B_ORG
,تبریز,I_ORG
,،,O
,استقلال,B_ORG
,اهواز,I_ORG
,و,O
,استقلال,B_ORG
,صنعتی,I_ORG
,خوزستان,I_ORG
,گلزنی,O
,کرده,O
,اما,O
,آمار,O
,این,O
,بازیکن,O
,چندان,O
,مطلوب,O
,نیست,O
,و,O
,آخرین,O
,گل,O
,خود را,O
,در,O
,هفته,O
,بیست,O
,و,O
,یکم,O
,زده,O
,تا,O
,انتظارات,O
,علی,B_PER
,دایی,I_PER
,از,O
,این,O
,مهاجم,O
,جوان,O
,برآورده,O
,نشود,O
,.,O
Sentence: 43,میانگین,O
,یک,O
,گل,O
,زده,O
,در,O
,هر,O
,مسابقه,O
,توسط,O
,شاگردان,O
,دایی,B_PER
,فرید,B_PER
,بهزادی,I_PER
,کریمی,I_PER
,در,O
,دیدار,O
,صبای,B_ORG
,قم,I_ORG
,با,O
,سپاهان,B_ORG
,اصفهان,I_ORG
,در,O
,دور,O
,برگشت,O
,یک,O
,گل,O
,زده,O
,و,O
,دو,O
,گل,O
,دیگر,O
,خود,O
,را,O
,نیز,O
,در,O
,هفته,O
,بیست,O
,و,O
,پنجم,O
,وارد,O
,دروازه,O
,تیم,B_ORG
,سایپا,I_ORG
,تهران,I_ORG
,کرده,O
,تا,O
,در,O
,کنار,O
,اسلامی,B_PER
,دومین,O
,گلزن,O
,سه,O
,گله,O
,تیم,B_ORG
,فوتبال,I_ORG
,صبای,I_ORG
,قم,I_ORG
,در,O
,لیگ,O
,پانزدهم,O
,فوتبال,O
,باشگاه های,O
,برتر,O
,ایران,B_LOC
,باشد,O
,.,O
Sentence: 44,ابوالفضل,B_PER
,ابراهیمی,I_PER
,که,O
,امسال,B_DAT
,چهارمین,O
,فصل,O
,حضور,O
,خود,O
,در,O
,مسابقات,O
,لیگ,O
,برتر,O
,فوتبال,O
,باشگاه های,O
,کشور,O
,با,O
,پیراهن,O
,صبای,B_ORG
,قم,I_ORG
,را,O
,تجربه,O
,می کند,O
,و,O
,در,O
,این,O
,فصل,O
,بازوبند,O
,کاپیتانی,O
,این,O
,تیم,O
,را,O
,بر,O
,بازو,O
,می بندد,O
,،,O
,در,O
,دیدارهای,O
,صبای,B_ORG
,قم,I_ORG
,لیگ,O
,پانزدهم,O
,برابر,O
,پدیده,B_ORG
,خراسان,I_ORG
,و,O
,سیاه جامگان,B_ORG
,خراسان,I_ORG
,گلزنی,O
,کرده,O
,است,O
,.,O
Sentence: 45,در,O
,شرایطی,O
,که,O
,اکبر,B_PER
,صادقی,I_PER
,نیز,O
,با,O
,زدن,O
,دو,O
,گل,O
,در,O
,دیدار,O
,صبای,B_ORG
,قم,I_ORG
,و,O
,سایپا,B_ORG
,تهران,I_ORG
,در,O
,هفته,O
,بیست,O
,و,O
,پنجم,O
,دیگر,O
,بازیکن,O
,دو,O
,گله,O
,صبا,B_ORG
,در,O
,این,O
,فصل,O
,به,O
,شمار,O
,می رود,O
,،,O
,بازیکنان,O
,یک,O
,گله,O
,نماینده,O
,فوتبال,O
,قم,B_ORG
,در,O
,این,O
,فصل,O
,محمد,B_PER
,اوسانی,I_PER
,،,O
,محمد,B_PER
,بایوج,I_PER
,رضایی,I_PER
,و,O
,امیرحسین,B_PER
,صادقی,I_PER
,هستند,O
,.,O
Sentence: 46,بر,O
,خلاف,O
,هفته های,O
,قبلی,O
,لیگ,O
,برتر,O
,که,O
,تعداد,O
,گل های,O
,زده,O
,صبا,B_ORG
,به,O
,میانگین,O
,یک,O
,گل,O
,در,O
,هر,O
,بازی,O
,نمی رسید,O
,،,O
,اما,O
,اکنون,O
,با,O
,27,O
,گل,O
,زده,O
,در,O
,27,O
,مسابقه,O
,این,O
,شرایط,O
,وجود,O
,دارد,O
,و,O
,شاگردان,O
,علی,B_PER
,دایی,I_PER
,در,O
,تیم,B_ORG
,فوتبال,I_ORG
,صبای,I_ORG
,قم,I_ORG
,به دنبال,O
,این,O
,هستند,O
,که,O
,آمار,O
,خود,O
,در,O
,سه,O
,هفته,O
,باقی مانده,O
,از,O
,لیگ,O
,پانزدهم,O
,بهتر,O
,از,O
,قبل,O
,کنند,O
,.,O
Sentence: 47,6,O
,پیروزی,O
,،,O
,4,O
,تساوی,O
,و,O
,3,O
,باخت,O
,صبا,B_ORG
,در,O
,بازی های,O
,خانگی,O
,صبای,B_ORG
,قم,I_ORG
,در,O
,حالی,O
,امروز,O
,برابر,O
,تیم,B_ORG
,فوتبال,I_ORG
,سیاه جامگان,I_ORG
,خراسان,I_ORG
,چهاردهمین,O
,بازی,O
,خانگی,O
,این,O
,فصل,O
,را,O
,برگزار,O
,می کند,O
,که,O
,در,O
,دیدارهای,O
,خانگی,O
,قبل,O
,با,O
,تیم های,O
,استقلال,B_ORG
,اهواز,I_ORG
,،,O
,گسترش,B_ORG
,فولاد,I_ORG
,تبریز,I_ORG
,،,O
,ذوب,B_ORG
,آهن,I_ORG
,اصفهان,I_ORG
,،,O
,استقلال,B_ORG
,صنعتی,I_ORG
,خوزستان,I_ORG
,به,O
,تساوی,O
,رسیده,O
,و,O
,یک,O
,امتیاز,O
,به دست آورده,O
,است,O
,.,O
Sentence: 48,شاگردان,O
,علی,B_PER
,دایی,I_PER
,که,O
,در,O
,نیم فصل,O
,نخست,O
,بازی های,O
,لیگ,O
,برتر,O
,فوتبال,O
,باشگاه های,O
,کشور,O
,در,O
,خانه,O
,به,O
,هیچ,O
,تیمی,O
,نباخته,O
,بودند,O
,و,O
,از,O
,نظر,O
,عملکرد,O
,در,O
,بازی های,O
,خانگی,O
,بهترین,O
,تیم,O
,لیگ,O
,برتر,O
,بودند,O
,،,O
,در,O
,دور,O
,برگشت,O
,برابر,O
,تیم های,O
,نفت,B_ORG
,تهران,I_ORG
,،,O
,راه آهن,B_ORG
,تهران,I_ORG
,و,O
,پرسپولیس,B_ORG
,تهران,I_ORG
,نتیجه,O
,را,O
,واگذار,O
,کرده اند,O
,و,O
,البته,O
,در,O
,خانه,O
,تیم های,B_ORG
,پدیده,I_ORG
,،,I_ORG
,سپاهان,I_ORG
,،,I_ORG
,فولاد,I_ORG
,،,I_ORG
,تراکتورسازی,I_ORG
,،,I_ORG
,ملوان,I_ORG
,و,I_ORG
,سایپا,I_ORG
,را,O
,شکست,O
,داده اند,O
,.,O
Sentence: 49,فوتبالیست های,O
,صبای,B_ORG
,قم,I_ORG
,در,O
,هفته های,O
,باقی مانده,O
,از,O
,پانزدهمین,O
,دوره,O
,لیگ,O
,بر تر,O
,فوتبال,O
,باشگاه های,O
,کشور,O
,باید,O
,در,O
,قم,B_ORG
,به,O
,مصاف,O
,تیم های,O
,سیاه,B_ORG
,جامگان,I_ORG
,خراسان,I_ORG
,و,O
,استقلال,B_ORG
,تهران,I_ORG
,بروند,O
,،,O
,ضمن اینکه,O
,در,O
,بازی های,O
,خارج,O
,از,O
,خانه,O
,با,O
,تیم,B_ORG
,فوتبال,I_ORG
,ملوان,I_ORG
,بندر,I_ORG
,انزلی,I_ORG
,دیدار,O
,می کنند,O
,.,O
Sentence: 50,بر,O
,اساس,O
,برنامه ریزی,O
,سازمان,O
,لیگ,O
,برتر,O
,فوتبال,O
,ایران,B_LOC
,،,O
,در,O
,حالی,O
,که,O
,دیدارهای,O
,هفته,O
,بیست,O
,و,O
,پنجم,O
,مسابقات,O
,لیگ,O
,برتر,O
,فوتبال,O
,باشگاه های,O
,کشور,O
,امروز,O
,همزمان,O
,برگزار,O
,می شود,O
,،,O
,صبای,B_ORG
,قم,I_ORG
,از,O
,ساعت,B_TIM
,18,I_TIM
,در,O
,دیداری,O
,خانگی,O
,از,O
,تیم,B_ORG
,فوتبال,I_ORG
,سیاه جامگان,I_ORG
,خراسان,I_ORG
,پذیرایی,O
,می کند,O
,.,O
Sentence: 51,=,O
,==========,O
,=,O
,گزارش,O
,از,O
,رضا,B_PER
,جعفری,I_PER
Sentence: 52,فرستاده,O
,ویژه,O
,سازمان,B_ORG
,ملل,I_ORG
,به,O
,سوریه,B_LOC
,اعلام,O
,کرد,O
,که,O
,توافق,O
,آتش بس,O
,در,O
,این,O
,کشور,O
,در,O
,معرض,O
,خطر,O
,بزرگی,O
,قرار,O
,دارد,O
,و,O
,باید,O
,قبل,O
,از,O
,تعیین,O
,موعد,O
,دور,O
,آتی,O
,مذاکرات,O
,ژنو,B_LOC
,میان,O
,طرف های,O
,درگیر,O
,دوباره,O
,تقویت,O
,شود,O
,.,O
Sentence: 53,به,O
,گزارش,O
,خبرگزاری,B_ORG
,دانشجویان,I_ORG
,ایران,I_ORG
,(,O
,ایسنا,B_ORG
,),O
,،,O
,به,O
,نقل,O
,از,O
,سایت,B_ORG
,شبکه,I_ORG
,المنار,I_ORG
,،,O
,استفان,B_PER
,دی,I_PER
,میستورا,I_PER
,در,O
,یک,O
,کنفرانس,O
,خبری,O
,عنوان,O
,داشت,O
,:,O
,من,O
,از,O
,روسیه,B_LOC
,و,O
,آمریکا,B_LOC
,که,O
,ناظران,O
,این,O
,توافق,O
,هستند,O
,خواستم,O
,تا,O
,برای,O
,احیای,O
,آتش بس,O
,وارد,O
,عمل,O
,شوند,O
,.,O
Sentence: 54,وی,O
,در,O
,ادامه,O
,افزود,O
,:,O
,من,O
,از,O
,شورای,B_ORG
,امنیت,I_ORG
,خواستم,O
,تا,O
,نشست,O
,گروه,B_ORG
,بین المللی,I_ORG
,حمایت,I_ORG
,از,I_ORG
,سوریه,I_ORG
,را,O
,به زودی,O
,برقرار,O
,کند,O
,.,O
Sentence: 55,قصد,O
,داریم,O
,دور,O
,بعدی,O
,مذاکرات,O
,را,O
,در,O
,ماه,O
,آینده,O
,برگزار,O
,کنیم,O
,اما,O
,قبل,O
,از,O
,آن,O
,باید,O
,آتش بس,O
,تقویت,O
,شود,O
,.,O
Sentence: 56,استفان,B_PER
,دی,I_PER
,میستورا,I_PER
,درباره این که,O
,آیا,O
,در,O
,جریان,O
,مذاکرات,O
,اخیر,O
,درباره,O
,نقش,O
,بشار,B_PER
,اسد,I_PER
,،,O
,رییس,O
,جمهوری,O
,سوریه,B_LOC
,در,O
,حکومت,O
,انتقالی,O
,حرفی,O
,به,O
,میان,O
,آمده,O
,است,O
,،,O
,پاسخ,O
,داد,O
,که,O
,طرف های,O
,مذاکره,O
,،,O
,"""",O
,به نام,O
,افراد,O
,و,O
,این,O
,که,O
,چه,O
,کسی,O
,چه,O
,می کند,O
,،,O
,نپرداختند,O
,.,O
Sentence: 57,بلکه,O
,درباره,O
,تغییر,O
,نحوه,O
,اداره,O
,کشور,O
,صحبت,O
,کردند,O
,.,O
Sentence: 58,"""",O
,وی,O
,تاکید,O
,کرد,O
,:,O
,هنوز,O
,اختلاف های,O
,عمده ای,O
,بر,O
,سر,O
,مسایل,O
,عمده,O
,وجود,O
,دارد,O
,ولی,O
,در,O
,موارد,O
,مشخصی,O
,،,O
,حرکت هایی,O
,دیده,O
,می شود,O
,که,O
,قبلا,O
,نبود,O
,.,O
Sentence: 59,این,O
,فرستاده,O
,ویژه,O
,سازمان,B_ORG
,ملل,I_ORG
,درباره,O
,بحران,O
,سوریه,B_LOC
,می گوید,O
,آتش بس,O
,شکننده,O
,که,O
,در,O
,فوریه,B_DAT
,برقرار,O
,شد,O
,،,O
,"""",O
,هنوز,O
,به طور,O
,کامل,O
,از,O
,بین,O
,نرفته,O
,است,O
,ولی,O
,ممکن,O
,است,O
,هر,O
,لحظه,O
,شکست,O
,بخورد,O
,.,O
Sentence: 60,"""",O
,او,O
,یادآوری,O
,کرده,O
,است,O
,که,O
,در,O
,48,B_TIM
,ساعت,I_TIM
,گذشته,O
,،,O
,به طور,O
,متوسط,O
,در,O
,هر,O
,25,O
,دقیقه,O
,،,O
,یک,O
,نفر,O
,از,O
,مردم,O
,سوریه,B_LOC
,کشته,O
,شده,O
,است,O
,و,O
,در,O
,هر,O
,13,O
,دقیقه,O
,،,O
,یکی,O
,از,O
,آنها,O
,زخمی,O
,شده,O
,است,O
,.,O
Sentence: 61,انتهای,O
,پیام,O
Sentence: 62,خزانه داری,B_ORG
,آمریکا,I_ORG
,:,O
,نماینده,O
,واشنگتن,B_LOC
,در,O
,بانک,B_ORG
,جهانی,I_ORG
,باید,O
,به,O
,وام های,O
,ایران,B_LOC
,رای,O
,منفی,O
,بدهد,O
,.,O
Sentence: 63,خبرگزاری,B_ORG
,فارس,I_ORG
,:,O
,خزانه داری,B_ORG
,آمریکا,I_ORG
,:,O
,نماینده,O
,واشنگتن,B_LOC
,در,O
,بانک,B_ORG
,جهانی,I_ORG
,باید,O
,به,O
,وام های,O
,ایران,B_LOC
,رای,O
,منفی,O
,بدهد,O
,.,O
Sentence: 64,یک,O
,مقام,O
,وزارت,B_ORG
,خزانه داری,I_ORG
,آمریکا,I_ORG
,در,O
,گفت وگو,O
,با,O
,خبرگزاری,B_ORG
,فرانسه,I_ORG
,عنوان,O
,کرده,O
,نماینده,O
,کشورش,O
,در,O
,بانک,B_ORG
,جهانی,I_ORG
,باید,O
,به,O
,هر,O
,گونه,O
,طرح,O
,در,O
,این,O
,بانک,O
,برای,O
,اعطای,O
,وام,O
,به,O
,ایران,B_LOC
,رای,O
,منفی,O
,بدهد,O
,.,O
Sentence: 65,به,O
,گزارش,O
,گروه,O
,بین الملل,O
,خبرگزاری,B_ORG
,فارس,I_ORG
,،,O
,خبرگزاری,B_ORG
,فرانسه,I_ORG
,روز,O
,چهارشنبه,O
,می نویسد,O
,بانک,B_ORG
,جهانی,I_ORG
,،,O
,در,O
,صدد,O
,است,O
,فقر,O
,جهانی,O
,را,O
,ریشه کن,O
,کند,O
,،,O
,اما,O
,هنگامی که,O
,دامنه,O
,این,O
,تلاش,O
,به,O
,نزدیکی,O
,مرزهای,O
,ایران,B_LOC
,میرسد,O
,،,O
,این,O
,تلاش ها,O
,،,O
,علی رغم,O
,رفع,O
,تحریم ها,O
,علیه,O
,تهران,B_LOC
,بعد,O
,از,O
,اجرایی,O
,شدن,O
,توافق,O
,هسته ای,O
,،,O
,متوقف,O
,می شوند,O
,.,O
Sentence: 66,این,O
,بانک,O
,مستقر,O
,در,O
,واشنگتن,B_LOC
,،,O
,بعد,O
,از,O
,سال,B_DAT
,2005,I_DAT
,که,O
,برای,O
,تبعیت,O
,از,O
,تحریم های,O
,بین المللی,O
,وضع,O
,شده,O
,به,O
,بهانه,O
,برنامه,O
,هسته ای,O
,،,O
,تمامی,O
,پروژه های,O
,جدیدش,O
,در,O
,ایران,B_LOC
,را,O
,متوقف,O
,کرد,O
,،,O
,تمایلی,O
,به,O
,بازگشت,O
,به,O
,تهران,B_LOC
,نداشته,O
,است,O
,.,O
Sentence: 67,این,O
,سیاست,O
,،,O
,به,O
,نوشته,O
,خبرگزاری,B_ORG
,فرانسه,I_ORG
,،,O
,حتی,O
,بعد,O
,از,O
,رفع,O
,تحریم ها,O
,هم,O
,بی تغییر,O
,باقی مانده,O
,است,O
,.,O
Sentence: 68,«,O
,جیم,B_PER
,یونگ,I_PER
,کیم,I_PER
,»,O
,،,O
,رییس,O
,بانک,B_ORG
,جهانی,I_ORG
,در,O
,همین,O
,ارتباط,O
,گفت,O
,:,O
,ما,O
,وضعیت,O
,را,O
,بسیار,O
,دقیق,O
,رصد,O
,می کنیم,O
,.,O
Sentence: 69,هنوز,O
,برنامه,O
,خاصی,O
,(,O
,برای,O
,از,O
,سرگیری,O
,فعالیت,O
,در,O
,ایران,B_LOC
,),O
,نداریم,O
,.,O
Sentence: 70,»,O
,به,O
,نوشته,O
,خبرگزاری,B_ORG
,فرانسه,I_ORG
,،,O
,مقام های,O
,ایران,B_LOC
,از,O
,این,O
,بانک,O
,درخواست,O
,کمک,O
,نکرده اند,O
,،,O
,اما,O
,ریشه,O
,این,O
,دوری گزینی,O
,را,O
,باید,O
,در,O
,جایی,O
,دیگر,O
,جست,O
,:,O
,در هم تنیدگی,O
,اقتصاد,O
,و,O
,ژیوپولتیک,O
,و,O
,تمایلی,O
,که,O
,برای,O
,اجتناب,O
,از,O
,آزرده خاطر,O
,کردن,O
,ایالات,B_LOC
,متحده,I_LOC
,آمریکا,I_LOC
,وجود,O
,دارد,O
,.,O
Sentence: 71,خبرگزاری,B_ORG
,فرانسه,I_ORG
,می نویسد,O
,:,O
,آمریکا,B_LOC
,که,O
,بزرگترین,O
,سهام دار,O
,بانک,B_ORG
,جهانی,I_ORG
,و,O
,اصلی ترین,O
,حامی,O
,کیم,B_PER
,،,O
,رییس,O
,این,O
,بانک,O
,محسوب,O
,می شود,O
,،,O
,پیام هایی,O
,ضد,O
,و,O
,نقیض,O
,درباره,O
,اقدامات,O
,قابل قبول,O
,در,O
,زمینه,O
,تجارت,O
,با,O
,ایران,B_LOC
,ارسال,O
,می کند,O
,.,O
Sentence: 72,»,O
,با,O
,آنکه,O
,بعد,O
,از,O
,اجرایی,O
,شدن,O
,برجام,O
,تحریم های,O
,هسته ای,O
,علیه,O
,ایران,B_LOC
,رفع,O
,شده اند,O
,،,O
,تحریم های,O
,واشنگتن,B_LOC
,در,O
,زمینه های,O
,دیگری,O
,مانند,O
,حقوق,O
,بشر,O
,و,O
,تروریسم,O
,کماکان,O
,پابرجا,O
,هستند,O
,.,O
Sentence: 73,یک,O
,سخنگوی,O
,وزارت,B_ORG
,خزانه داری,I_ORG
,آمریکا,I_ORG
,به,O
,خبرگزاری,B_ORG
,فرانسه,I_ORG
,گفت,O
,:,O
,«,O
,از,O
,لحاظ,O
,نظری,O
,،,O
,این,O
,تحریم های,O
,باقی مانده,O
,بانک,B_ORG
,جهانی,I_ORG
,یا,O
,سایر,O
,موسسات,O
,مالی,O
,را,O
,از,O
,معامله,O
,با,O
,ایران,B_LOC
,منع,O
,نمی کنند,O
,.,O
,»,O
Sentence: 74,وی,O
,،,O
,علی رغم,O
,این,O
,اضافه,O
,کرد,O
,که,O
,نماینده,O
,آمریکا,B_LOC
,در,O
,این,O
,بانک,O
,با,O
,محدودیت های,O
,دیگری,O
,در,O
,این,O
,زمینه,O
,مواجه,O
,است,O
,.,O
Sentence: 75,این,O
,مقام,O
,آمریکایی,O
,که,O
,خبرگزاری,B_ORG
,فرانسه,I_ORG
,اشاره ای,O
,به,O
,نامش,O
,نکرده,O
,گفت,O
,:,O
,«,O
,احکام,O
,قانونی,O
,فعلی,O
,از,O
,نماینده,O
,آمریکا,B_LOC
,می خواهد,O
,به,O
,وام های,O
,بانک,B_ORG
,جهانی,I_ORG
,به,O
,ایران,B_LOC
,رای,O
,منفی,O
,بدهد,O
,.,O
,»,O
Sentence: 76,بانک,B_ORG
,جهانی,I_ORG
,روی,O
,کاغذ,O
,می تواند,O
,این,O
,مشکل,O
,را,O
,حل,O
,کرده,O
,و,O
,برای,O
,کشوری,O
,که,O
,به,O
,دلیل,O
,تحریم های,O
,اقتصادی,O
,با,O
,افزایش,O
,فقر,O
,روبرو,O
,شده,O
,منابع,O
,مالی,O
,لازم,O
,برای,O
,پروژه های,O
,توسعه ای,O
,در,O
,زمینه هایی,O
,مانند,O
,حمل و نقل,O
,،,O
,انرژی,O
,و,O
,زیرساخت,O
,،,O
,در,O
,نظر,O
,بگیرد,O
,.,O
Sentence: 77,خبرگزاری,B_ORG
,فرانسه,I_ORG
,می نویسد,O
,:,O
,«,O
,اما,O
,واقعیت,O
,این,O
,است,O
,که,O
,دیدن,O
,اخم,O
,بر,O
,چهره,O
,قدرت,O
,اعظم,O
,دنیا,O
,و,O
,بزرگترین,O
,سهام دار,O
,این,O
,بانک,O
,،,O
,چیزی,O
,نیست,O
,که,O
,بتوان,O
,آن,O
,را,O
,نادیده,O
,گرفت,O
,.,O
,»,O
Sentence: 78,جاکوب,B_PER
,کرکگارد,I_PER
,،,O
,کارشناس,O
,مسایل,O
,اقتصادی,O
,:,O
,«,O
,مطمینا,O
,مرتبط,O
,شدن,O
,بانک,B_ORG
,جهانی,I_ORG
,با,O
,ایران,B_LOC
,متضمن,O
,هزینه های,O
,سیاسی,O
,است,O
,،,O
,چرا که,O
,کنگره,B_ORG
,می تواند,O
,واکنشی,O
,بسیار,O
,منفی,O
,به,O
,این,O
,موضوع,O
,نشان,O
,بدهد,O
,.,O
,»,O
Sentence: 79,طی,B_DAT
,پنج,I_DAT
,سال,I_DAT
,گذشته,I_DAT
,بدترین,O
,سال,O
,درآمدی,O
,برای,O
,خانوار,O
,ایرانی,O
,در,O
,سال,B_DAT
,1392,I_DAT
,،,O
,بوده,O
,که,O
,به طور,O
,متوسط,O
,رشد,O
,درآمد,O
,خانوار,O
,ایرانی,O
,نسبت,O
,به,O
,هزینه های,O
,آن,O
,منفی,B_PCT
,2.8,I_PCT
,درصد,I_PCT
,بوده,O
,است,O
,.,O
Sentence: 80,این,O
,روند,O
,در,O
,سال,B_DAT
,1393,I_DAT
,بهبود یافته,O
,همچنانکه,O
,در,O
,این,O
,سال,O
,متوسط,O
,رشد,O
,درآمد,O
,خانوار,O
,شهری,O
,نسبت,O
,به,O
,هزینه های,O
,آن,O
,معادل,O
,چهار,B_PCT
,درصد,I_PCT
,بوده,O
,است,O
,.,O
Sentence: 81,به,O
,گزارش,O
,ایسنا,B_ORG
,،,O
,بر,O
,اساس,O
,اطلاعات,O
,منتشر,O
,شده,O
,از,O
,سوی,O
,مرکز,B_ORG
,آمار,I_ORG
,ایران,I_ORG
,،,O
,به طور,O
,متوسط,O
,درآمد,O
,سالانه,O
,هر,O
,خانوار,O
,ایرانی,O
,شهری,O
,در,O
,سال,B_DAT
,1393,I_DAT
,،,O
,معادل,O
,24,B_MON
,میلیون,I_MON
,و,I_MON
,131,I_MON
,هزار,I_MON
,تومان,I_MON
,بوده,O
,است,O
,که,O
,نسبت,O
,به,O
,سال,B_DAT
,1392,I_DAT
,،,O
,معادل,O
,18,B_PCT
,درصد,I_PCT
,رشد,O
,کرده,O
,است,O
,.,O
Sentence: 82,همچنین,O
,بر,O
,اساس,O
,اطلاعات,O
,منتشر,O
,شده,O
,از,O
,سوی,O
,مرکز,B_ORG
,آمار,I_ORG
,ایران,I_ORG
,،,O
,در,O
,سال,B_DAT
,1393,I_DAT
,،,O
,هزینه,O
,هر,O
,خانوار,O
,ایرانی,O
,معادل,O
,23,B_MON
,میلیون,I_MON
,و,I_MON
,486,I_MON
,هزار,I_MON
,تومان,I_MON
,بوده,O
,است,O
,که,O
,نسبت,O
,به,O
,سال,B_DAT
,1392,I_DAT
,،,O
,معادل,O
,14,B_PCT
,درصد,I_PCT
,رشد,O
,کرده,O
,است,O
,.,O
Sentence: 83,فاصله ی,O
,رشد,O
,متوسط,O
,درآمد,O
,نسبت,O
,به,O
,هزینه,O
,خانوار,O
,شهری,O
,در,O
,سال,B_DAT
,1393,I_DAT
,معادل,O
,4,B_PCT
,درصد,I_PCT
,بوده,O
,است,O
,.,O
Sentence: 84,در,O
,سال,B_DAT
,1392,I_DAT
,،,O
,به طور,O
,متوسط,O
,درآمد,O
,هر,O
,خانوار,O
,ایرانی,O
,نیز,O
,معادل,O
,20,B_MON
,میلیون,I_MON
,و,I_MON
,441,I_MON
,هزار,I_MON
,تومان,I_MON
,بوده,O
,است,O
,که,O
,نسبت,O
,به,O
,سال,B_DAT
,1391,I_DAT
,،,O
,22.2,B_PCT
,درصد,I_PCT
,افزایش,O
,یافته,O
,است,O
,.,O
Sentence: 85,همچنین,O
,در,O
,این,O
,سال,O
,به طور,O
,متوسط,O
,هزینه,O
,هر,O
,خانواده,O
,ایرانی,O
,شهری,O
,معادل,O
,20,B_MON
,میلیون,I_MON
,و,I_MON
,603,I_MON
,هزار,I_MON
,تومان,I_MON
,بوده,O
,است,O
,که,O
,حاکی,O
,از,O
,رشد,O
,25,B_PCT
,درصدی,I_PCT
,هزینه های,O
,خانوار,O
,شهری,O
,نسبت,O
,به,O
,سال,B_DAT
,1391,I_DAT
,است,O
,.,O
Sentence: 86,فاصله,O
,رشد,O
,متوسط,O
,درآمد,O
,خانوار,O
,نسبت,O
,به,O
,هزینه ها,O
,در,O
,سال,B_DAT
,1392,I_DAT
,معادل,O
,منفی,B_PCT
,2.8,I_PCT
,درصد,I_PCT
,بوده,O
,است,O
,.,O
Sentence: 87,در,O
,سال,B_DAT
,1391,I_DAT
,نیز,O
,درآمد,O
,هر,O
,خانوار,O
,شهری,O
,16,B_MON
,میلیون,I_MON
,و,I_MON
,724,I_MON
,هزار,I_MON
,تومان,I_MON
,بوده,O
,است,O
,که,O
,نسبت,O
,به,O
,سال,O
,قبل,O
,رشد,O
,28,B_PCT
,درصدی,I_PCT
,داشته,O
,است,O
,.,O
Sentence: 88,در,O
,این,O
,سال,O
,به طور,O
,متوسط,O
,هزینه ی,O
,هر,O
,خانوار,O
,ایرانی,O
,معادل,O
,16,B_MON
,میلیون,I_MON
,و,I_MON
,428,I_MON
,هزار,I_MON
,تومان,I_MON
,بوده,O
,است,O
,که,O
,نسبت,O
,به,O
,سال,O
,قبل,O
,27.1,B_PCT
,درصد,I_PCT
,افزایش,O
,یافته,O
,است,O
,.,O
Sentence: 89,در,O
,سال,B_DAT
,1391,I_DAT
,نیز,O
,متوسط,O
,رشد,O
,درآمد,O
,خانوار,O
,نسبت,O
,به,O
,رشد,O
,هزینه ها,O
,معادل,O
,0.9,B_PCT
,درصد,I_PCT
,بوده,O
,است,O
,.,O
Sentence: 90,همچنین,O
,درآمد,O
,هر,O
,خانوار,O
,شهری,O
,در,O
,سال,B_DAT
,1390,I_DAT
,به طور,O
,متوسط,O
,معادل,O
,13,B_MON
,میلیون,I_MON
,و,I_MON
,30,I_MON
,هزار,I_MON
,تومان,I_MON
,بوده,O
,است,O
,که,O
,نسبت,O
,به,O
,سال,O
,قبل,O
,22.75,B_PCT
,درصد,I_PCT
,افزایش,O
,یافته,O
,است,O
,.,O
Sentence: 91,هزینه,O
,خالص,O
,هر,O
,خانوار,O
,شهری,O
,نیز,O
,به طور,O
,متوسط,O
,در,O
,سال,B_DAT
,1390,I_DAT
,13,B_MON
,میلیون,I_MON
,و,I_MON
,217,I_MON
,هزار,I_MON
,تومان,I_MON
,بوده,O
,است,O
,که,O
,نسبت,O
,به,O
,سال,B_DAT
,1389,I_DAT
,،,O
,معادل,O
,16.5,B_PCT
,درصد,I_PCT
,افزایش,O
,یافته,O
,است,O
,.,O
Sentence: 92,در,O
,سال,B_DAT
,1390,I_DAT
,نیز,O
,رشد,O
,درآمد,O
,نسبت,O
,به,O
,رشد,O
,هزینه ها,O
,معادل,O
,6.25,B_PCT
,درصد,I_PCT
